Date,aao,amm,ao.long,dmi.had.long,nao.long,nina34.anom,noi,np.long,npgo,pdo,pmm,scand,soi.long,tna,tsa,wp,ea,eawr,epnp,pna,poleur
1990-01-01,-0.352,-0.18,1.001,-0.099,3.5,0.01,2.57,1007.568,0.269,-0.312,1.79,0.16,-0.21,-0.08,-0.34,1.37,0.19,0.18,-0.58,-1.09,-2.16
1990-02-01,1.151,-1.27,3.402,-0.289,5.11,0.21,1.408,1017.466,-0.28,-0.903,-0.13,-1.68,-1.79,-0.1,0.13,0.24,1.55,-0.14,-1.86,-2.78,-0.67
1990-03-01,0.414,-1.6,2.99,-0.143,3.11,0.04,0.761,1010.159,0.653,-0.782,1.8,-1.97,-1.09,-0.04,0.32,-0.13,1.31,-0.03,0.03,0.04,0.81
1990-04-01,-1.879,-0.8,1.879,-0.385,1.77,0.08,-1.401,1015.758,0.242,0.088,1.77,-0.72,-0.01,0.06,0.35,-0.84,-0.67,-1.11,1.72,-0.62,0.98
1990-05-01,-1.803,0.61,0.943,-0.348,-1.19,0.08,-1.015,1014.354,-0.096,0.004,1.22,0.74,1.41,0.13,-0.06,0.17,-1.27,2.25,0.21,0.27,2.23
1990-06-01,0.093,-0.3,0.304,-0.568,0.42,-0.08,0.407,1015.801,-0.065,-0.077,1.13,0.03,-0.07,-0.02,0.08,0.77,0.57,-0.54,0.71,-1.39,-1.36
1990-07-01,-1.215,0.91,-0.296,-0.246,1.43,0.09,-1.779,1016.905,-0.258,-0.022,3.4,-0.79,0.57,0.06,-0.11,0.42,0.02,0.54,0.88,-0.26,-1.39
1990-08-01,0.466,2.1,-0.18,-0.392,3.31,0.22,-1.279,1015.136,-0.33,0.024,3.41,-0.15,-0.71,0.3,-0.13,0.59,-0.24,0.45,-0.39,1.76,-0.19
1990-09-01,1.482,2.08,-0.21,-0.183,-0.99,0.22,-0.368,1013.637,-0.159,0.158,2.54,-0.21,-0.78,0.4,-0.07,0.68,-1.44,0.33,0.78,-0.46,-2.21
1990-10-01,0.139,1.35,0.66,-0.345,-0.59,0.21,0.942,1014.46,-0.12,-0.764,3.56,1.22,-0.17,0.41,0.1,0.11,0.18,0.66,-0.43,-0.91,1.47
1990-11-01,-0.359,0.83,0.521,-0.094,-1.48,0.1,3.355,1019.135,-0.739,-1.47,3.9,-0.08,-0.68,0.33,0.17,0.59,-0.15,1.24,-0.76,-1.66,0.48
1990-12-01,-0.312,-0.54,1.277,0.003,0.34,0.35,3.352,1011.874,-1.533,-1.841,3.7,-0.15,-0.38,0.17,0.22,0.61,-0.78,-0.63,-99.9,-1.62,0.87
1991-01-01,0.869,-1.29,0.723,0.065,1.87,0.49,1.973,1007.735,-0.744,-1.539,3.32,-0.0,0.45,-0.14,0.12,-1.3,0.92,0.93,-0.45,0.2,-0.64
1991-02-01,-0.852,-1.19,-0.876,-0.097,-0.02,0.32,-1.423,1002.747,-0.305,-0.743,4.2,1.72,-0.06,-0.11,0.06,-0.78,0.15,-0.67,0.31,1.13,0.58
1991-03-01,0.522,-2.06,-0.527,-0.037,-1.37,0.03,-4.147,1014.725,-0.807,-0.772,2.68,0.92,-1.35,-0.22,0.14,1.83,0.7,0.3,-0.38,-1.21,-0.23
1991-04-01,-0.639,-3.57,0.53,0.289,1.48,0.19,1.941,1014.045,-0.206,-1.284,1.77,-0.86,-1.55,-0.39,0.31,0.7,-0.86,-1.28,-0.14,0.38,2.01
1991-05-01,-0.539,-4.43,0.486,0.379,-0.04,0.26,1.095,1014.458,-0.06,-1.233,-1.09,-1.53,-1.74,-0.42,0.49,0.56,-2.66,-0.81,-1.13,-0.63,0.23
1991-06-01,-1.155,-5.03,-0.115,0.263,-0.31,0.52,-0.023,1016.24,-0.388,-1.946,-2.68,-0.71,-0.79,-0.43,0.44,0.63,-1.45,-1.17,1.02,-0.92,-0.89
1991-07-01,-1.22,-4.12,-0.188,0.27,-0.28,0.76,-0.747,1016.624,-0.479,-1.083,-1.88,-0.51,-0.07,-0.39,0.05,-1.73,-0.86,1.35,-0.58,0.28,0.32
1991-08-01,0.036,-2.15,0.797,0.058,2.71,0.68,-0.861,1014.946,-0.574,-0.278,-0.11,-0.28,-1.07,-0.29,-0.33,-1.15,0.05,0.43,-0.81,-0.28,0.82
1991-09-01,-0.513,0.38,-0.112,0.099,-1.12,0.42,-1.395,1011.723,-0.949,0.405,0.68,-1.37,-1.64,-0.14,-0.36,-0.58,0.48,0.48,1.2,1.15,-0.28
1991-10-01,-0.623,-1.31,-0.252,-0.03,-1.77,0.86,-0.972,1013.577,-1.09,0.542,1.09,0.18,-1.55,-0.11,-0.36,-0.32,-1.63,-0.86,1.24,-2.35,0.95
1991-11-01,-0.804,-1.22,0.285,0.04,1.68,1.2,1.875,1008.351,-0.172,0.57,-0.39,0.02,-0.77,-0.15,-0.34,-0.94,0.49,-0.69,1.01,0.22,1.67
1991-12-01,-2.067,-2.19,1.613,0.084,1.24,1.69,-3.825,1007.755,-0.213,-0.121,-1.76,0.01,-2.02,-0.18,-0.08,0.29,-1.3,1.99,-99.9,0.17,1.74
1992-01-01,0.073,-1.47,0.55,-0.321,0.64,1.84,-4.153,998.857,0.493,0.132,-3.87,-0.02,-2.85,0.0,-0.27,0.35,-0.54,2.49,-0.17,0.99,1.11
1992-02-01,-1.627,-0.98,1.122,-0.389,3.18,1.78,-8.402,1007.0,-0.457,0.372,-3.03,-0.03,-1.05,0.04,-0.26,-0.81,-0.19,0.92,0.7,0.09,0.45
1992-03-01,-1.01,-0.75,0.984,-0.671,1.66,1.38,-8.342,1010.31,-0.821,0.274,-2.5,0.41,-2.85,-0.18,-0.4,1.12,-0.08,-0.7,1.28,0.46,0.83
1992-04-01,-0.439,-1.21,-0.521,-0.553,1.32,1.2,-3.277,1013.946,-1.434,0.748,-1.84,0.32,-2.06,-0.29,-0.57,-0.62,0.04,0.77,1.46,-0.29,-1.62
1992-05-01,-2.032,-0.34,1.341,-0.549,0.79,1.04,-2.12,1015.854,-1.796,1.578,2.01,-0.67,0.06,-0.18,-0.66,-0.21,0.53,1.53,1.02,1.2,1.81
1992-06-01,-2.193,0.02,-0.302,-0.861,-1.74,0.58,-2.053,1013.802,-1.351,1.485,4.53,2.34,-1.82,-0.11,-0.8,-0.17,-0.31,1.55,-0.14,1.36,1.64
1992-07-01,-0.566,0.68,0.191,-0.479,1.04,0.22,-2.161,1017.3,-1.462,1.856,5.67,-1.03,-0.63,-0.01,-0.6,1.17,-1.23,1.15,1.83,0.38,1.9
1992-08-01,-0.35,0.08,0.535,-0.768,3.97,0.05,0.417,1015.84,-1.247,1.309,4.54,-1.24,-0.01,-0.23,-0.66,1.19,1.74,0.99,0.43,-0.37,0.79
1992-09-01,0.435,-0.02,-0.64,-0.833,0.99,-0.06,0.281,1014.961,-0.947,0.961,4.85,1.59,0.06,-0.21,-0.56,-1.02,-0.22,-1.4,-0.87,-1.13,-1.4
1992-10-01,-0.319,0.06,-0.366,-0.627,-3.33,-0.3,-2.741,1011.697,-0.969,1.34,5.66,-0.08,-2.03,-0.06,-0.52,0.81,-2.36,1.53,0.59,0.4,1.14
1992-11-01,0.122,-0.71,0.717,-0.399,4.52,-0.28,0.898,1009.836,-1.281,1.3,5.18,-0.73,-0.84,-0.3,-0.79,1.26,1.0,0.13,0.3,0.8,-0.75
1992-12-01,0.244,-1.34,1.627,-0.317,0.21,-0.15,-0.86,1013.118,-1.869,0.454,4.19,-0.18,-0.71,-0.23,-0.36,0.08,-0.05,0.36,-99.9,-1.53,0.96
1993-01-01,-2.021,-2.26,3.495,-0.196,3.91,0.14,-6.047,1010.811,-2.817,-0.103,4.16,-1.29,-0.93,-0.25,-0.25,-0.22,0.63,0.64,-0.65,-1.48,1.12
1993-02-01,0.437,-2.51,0.184,0.035,0.11,0.41,-7.893,1002.441,-2.141,0.273,3.44,0.06,-0.96,-0.25,-0.13,0.24,-1.82,1.83,2.12,0.44,1.27
1993-03-01,-0.378,-3.14,0.764,-0.295,1.47,0.39,-2.469,1007.559,-1.742,0.62,1.74,-0.1,-1.13,-0.23,-0.09,-0.48,-0.03,0.43,0.21,0.94,2.1
1993-04-01,0.087,-3.26,-0.435,-0.181,0.83,0.59,-0.714,1009.7,-0.759,1.158,-0.68,0.59,-2.29,-0.07,0.2,-1.67,-1.08,0.39,0.71,1.26,-0.11
1993-05-01,1.26,-2.3,-1.607,-0.027,-2.59,0.78,-7.225,1012.521,-1.089,1.787,-1.07,1.49,-0.59,-0.04,0.03,0.96,-0.68,-0.87,0.37,2.43,-0.05
1993-06-01,1.218,-0.88,-0.52,-0.108,0.16,0.35,-1.215,1014.999,-1.682,2.128,0.57,-0.48,-2.18,0.07,-0.03,0.04,-0.44,0.87,1.59,0.66,-1.77
1993-07-01,1.957,-2.55,-0.511,-0.152,0.64,0.23,-0.212,1016.906,-1.679,1.707,1.6,-0.18,-1.06,-0.17,0.05,-0.31,-1.41,-0.21,0.73,-0.28,-0.28
1993-08-01,1.083,-2.52,-0.393,-0.305,0.75,0.13,-2.359,1015.846,-1.514,2.158,2.32,-0.63,-1.73,-0.11,0.04,0.52,-0.81,-0.33,0.66,-0.17,-2.02
1993-09-01,1.061,-2.64,-0.361,-0.17,-2.6,0.35,-0.408,1015.664,-2.047,1.505,1.5,1.18,-0.78,-0.12,0.44,-0.44,-0.46,2.23,2.48,-0.97,-0.69
1993-10-01,0.748,-3.22,-0.565,-0.156,-4.13,0.06,-3.037,1012.497,-2.354,1.516,2.69,0.76,-1.57,-0.13,0.69,1.14,-1.13,0.99,2.44,-0.17,0.54
1993-11-01,0.324,-5.27,1.002,-0.149,0.77,0.0,-0.252,1013.885,-2.999,1.133,3.56,1.9,-0.13,-0.34,0.75,0.83,-0.77,0.58,0.31,-0.35,0.87
1993-12-01,1.028,-5.93,-0.104,-0.206,2.17,0.16,0.239,1006.818,-2.001,0.738,2.86,-0.04,0.07,-0.41,0.5,0.89,0.43,-0.95,-99.9,0.42,-0.04
1994-01-01,0.723,-6.23,-0.288,0.025,1.28,0.1,1.699,1008.311,-1.854,0.968,3.15,-0.24,-0.25,-0.59,0.32,0.47,0.0,-1.21,2.38,-0.8,-0.55
1994-02-01,1.157,-5.47,-0.862,-0.146,0.07,0.06,-1.061,1010.403,-1.979,0.496,3.03,1.25,-0.06,-0.61,0.12,-1.16,0.83,1.14,0.47,-1.27,-0.63
1994-03-01,0.693,-5.56,1.881,0.202,3.68,0.11,-1.0,1012.37,-1.856,0.485,3.83,-0.72,-1.35,-0.6,0.24,-0.22,0.7,-1.77,-1.06,0.23,0.33
1994-04-01,-0.052,-4.92,0.225,0.351,1.38,0.26,-0.003,1013.972,-1.447,0.749,4.51,0.4,-2.63,-0.46,0.18,-0.14,0.05,-0.82,0.98,-0.7,-0.82
1994-05-01,-0.153,-4.82,-0.115,0.544,-1.43,0.31,-0.914,1013.615,-0.301,0.691,2.07,0.52,-1.26,-0.5,0.11,1.08,0.79,0.82,-0.76,0.48,0.96
1994-06-01,-1.682,-3.49,1.606,0.433,2.98,0.32,1.0,1016.867,-0.612,0.088,2.04,-1.54,-1.46,-0.43,-0.18,0.48,0.74,-0.15,-0.14,-1.36,-0.64
1994-07-01,-0.492,-2.31,0.351,0.557,-0.09,0.24,-0.782,1017.205,-0.711,-0.376,5.4,0.6,-1.7,-0.39,-0.26,1.11,0.97,1.69,0.9,-0.06,0.41
1994-08-01,1.91,-2.24,0.828,0.811,-1.59,0.53,-0.926,1017.517,-0.859,-0.546,5.38,0.5,-2.03,-0.29,-0.17,2.59,0.75,0.79,0.83,-1.38,1.15
1994-09-01,-0.947,-1.71,-0.084,0.529,-2.85,0.48,-1.407,1013.803,-1.105,-0.905,3.86,-0.02,-1.7,-0.24,-0.15,-0.93,-0.79,-0.82,0.24,-2.02,0.09
1994-10-01,-0.578,-1.42,0.174,0.707,-1.88,0.75,-1.6,1012.658,-1.111,-0.76,2.47,-1.33,-1.58,-0.08,-0.05,0.46,-0.9,-0.25,-0.4,-0.09,1.01
1994-11-01,-0.793,-1.7,1.779,0.287,1.68,1.11,1.356,1016.694,-1.688,-1.759,-0.91,-0.53,-0.81,-0.03,0.08,0.77,0.76,2.17,-2.04,-1.61,0.19
1994-12-01,0.933,-2.24,0.894,0.263,2.86,1.25,-2.533,1005.396,-1.017,-2.11,-4.06,1.35,-1.41,-0.13,0.2,0.27,0.97,1.35,-99.9,0.39,1.43
1995-01-01,1.448,-1.37,-0.154,0.14,2.7,1.02,-11.749,1002.194,-0.499,-0.768,-2.98,-0.09,-0.51,-0.05,0.4,-0.18,0.09,-1.11,1.03,0.2,0.44
1995-02-01,0.533,-1.66,1.429,0.164,3.13,0.73,-2.735,1006.591,-1.561,0.049,-0.35,-2.08,-0.35,-0.04,0.61,-2.05,1.03,-0.6,0.05,0.68,-0.27
1995-03-01,-0.154,-3.49,0.393,-0.05,1.06,0.46,-4.533,1011.941,-2.055,0.571,4.94,-0.32,0.24,-0.05,0.74,-1.04,-2.46,0.56,0.61,0.03,-0.06
1995-04-01,0.649,-1.58,-0.963,-0.221,-1.81,0.28,-0.973,1013.898,-1.825,0.67,3.43,-0.98,-1.72,0.11,0.61,0.72,-1.71,-1.18,1.13,0.04,-1.54
1995-05-01,1.397,0.76,-0.891,-0.251,-0.36,-0.11,-1.434,1013.839,-1.504,1.139,4.83,-0.35,-0.91,0.3,0.59,0.91,0.06,-0.82,0.72,0.09,0.16
1995-06-01,-0.802,1.33,-0.112,-0.078,-3.36,-0.14,-0.292,1014.578,-1.048,1.108,2.82,1.69,-0.31,0.48,0.64,-1.32,-1.84,0.15,0.02,0.9,0.74
1995-07-01,-3.01,2.48,-0.217,-0.169,-0.96,-0.21,-1.075,1016.824,-1.499,1.433,1.77,-0.36,0.44,0.58,0.35,0.83,-0.8,0.99,1.11,-0.74,1.26
1995-08-01,-0.696,2.99,0.544,-0.144,-1.33,-0.63,-1.786,1017.254,-1.006,0.332,2.55,0.06,-0.11,0.59,-0.07,-0.74,-2.09,0.83,-0.92,-0.33,-0.19
1995-09-01,1.173,2.91,-0.549,-0.18,-1.55,-0.84,-0.161,1010.19,-0.894,1.48,3.03,0.22,0.28,0.4,-0.04,0.05,-0.37,-1.2,1.9,1.22,0.21
1995-10-01,-0.057,3.46,0.075,-0.367,1.22,-0.88,1.31,1012.921,-0.518,0.599,2.25,0.69,-0.34,0.37,-0.05,-0.42,0.53,0.54,-0.32,0.11,-0.01
1995-11-01,0.143,4.66,-0.723,-0.294,-2.73,-1.1,0.83,1011.947,-0.277,0.102,2.62,-0.25,-0.02,0.51,0.12,-1.76,-1.35,0.52,1.07,-0.73,0.72
1995-12-01,1.47,4.35,-2.127,0.09,-3.33,-0.95,-1.4,999.683,0.216,0.364,4.32,-0.89,-0.72,0.47,0.0,-1.72,0.57,0.69,-99.9,0.62,0.95
1996-01-01,0.332,5.71,-1.2,-0.021,-3.27,-0.86,1.09,1008.297,-0.639,0.78,2.88,2.86,0.82,0.74,0.18,-0.92,-0.53,-0.47,0.26,-0.68,0.63
1996-02-01,-0.525,2.64,0.163,-0.033,-0.12,-0.86,-3.874,1007.986,-1.053,0.848,3.1,-0.22,-0.02,0.4,0.43,0.07,-1.12,-1.29,0.27,-0.7,2.06
1996-03-01,0.543,0.09,-1.483,-0.085,-2.57,-0.61,-1.118,1010.939,-1.149,0.932,2.26,2.15,0.53,0.22,0.47,-0.3,-0.65,-1.23,2.41,-0.75,1.21
1996-04-01,0.115,0.02,-1.525,-0.369,-0.31,-0.47,0.299,1009.612,-0.436,1.29,2.77,1.24,0.91,0.31,0.65,-2.12,-0.69,0.72,0.07,0.51,-1.53
1996-05-01,0.983,-0.15,-0.226,-0.266,-1.5,-0.38,-1.566,1015.821,-1.275,1.986,3.75,0.36,0.46,0.36,0.77,-1.46,-0.38,0.01,1.15,0.37,1.31
1996-06-01,-0.252,-1.58,0.497,-0.394,1.43,-0.44,1.471,1016.669,-1.06,1.1,3.04,-0.33,1.6,0.18,0.87,-0.09,-0.53,-0.5,-0.96,-1.18,-0.65
1996-07-01,0.021,-1.27,0.715,-0.643,1.47,-0.44,0.022,1018.217,-0.884,0.517,0.32,-1.59,0.7,0.12,0.66,1.66,0.39,-0.67,-0.17,0.18,1.22
1996-08-01,-1.502,-0.58,0.125,-0.681,-0.19,-0.22,0.935,1018.088,-0.748,0.078,1.46,2.93,0.33,-0.03,0.35,-1.18,-0.08,0.88,0.92,-0.93,0.16
1996-09-01,-1.314,0.53,-1.14,-0.712,-2.23,-0.45,1.728,1014.616,-0.934,0.478,1.92,1.03,0.66,0.15,0.13,-1.41,-0.95,1.47,-0.02,-0.27,-0.93
1996-10-01,0.966,1.17,0.183,-1.108,-0.07,-0.44,2.151,1014.327,-1.041,0.483,2.61,0.4,0.26,0.08,0.12,-0.78,0.49,0.14,-0.54,-0.67,-0.26
1996-11-01,-1.667,1.42,0.136,-0.797,-0.05,-0.41,1.419,1012.279,-1.1,0.562,3.42,0.01,-0.21,0.03,0.12,0.26,1.38,-2.39,1.61,-0.44,0.47
1996-12-01,-0.023,2.32,-1.721,-0.413,-4.7,-0.64,-1.733,1009.816,-1.355,0.102,3.58,-0.19,0.71,0.14,-0.06,0.6,-1.52,-0.82,-99.9,-1.53,-0.99
1997-01-01,0.369,4.26,-0.457,-0.11,-1.95,-0.53,-2.977,1002.044,-1.64,0.611,5.44,0.07,0.29,0.31,-0.22,-2.31,-0.13,1.68,0.22,0.16,2.06
1997-02-01,-0.244,3.32,1.889,0.079,5.26,-0.37,6.571,1004.221,-1.113,0.533,3.6,-0.87,1.21,0.34,-0.34,-0.24,1.06,0.61,-0.03,0.45,-0.18
1997-03-01,0.701,2.7,1.091,0.043,2.09,-0.25,2.004,1014.987,-0.618,0.604,1.96,-1.33,-1.09,0.15,-0.47,-0.16,0.27,-0.55,-0.06,-1.56,-1.52
1997-04-01,-0.458,2.11,0.324,0.054,-0.97,0.16,-0.95,1011.382,-0.506,0.849,1.96,-2.44,-1.55,0.27,-0.5,-1.04,-1.91,1.52,1.7,0.29,0.91
1997-05-01,1.028,2.52,-0.961,0.025,-1.35,0.64,-4.599,1012.88,-0.877,1.693,1.36,-0.66,-2.41,0.43,-0.54,1.21,0.61,0.73,2.43,0.77,-0.54
1997-06-01,-0.458,2.32,-0.815,0.082,-4.05,1.09,-2.225,1014.845,-0.938,2.311,0.51,1.64,-3.02,0.54,-0.67,-0.67,-0.75,1.26,-0.56,-0.25,0.76
1997-07-01,0.78,0.23,-0.431,0.447,1.18,1.56,-0.972,1015.953,-0.772,1.462,-4.43,2.61,-0.91,0.34,-0.27,0.4,-0.41,1.14,-1.32,0.1,-0.8
1997-08-01,0.768,-1.4,0.121,0.634,1.78,1.89,-3.765,1015.972,-0.786,2.117,-5.33,1.18,-2.31,0.16,-0.09,-0.34,0.18,-0.57,-0.08,-0.55,0.97
1997-09-01,0.122,-1.16,0.195,0.771,-0.67,2.13,-4.213,1012.468,-0.481,1.787,-4.71,-1.42,-1.55,0.26,0.21,0.38,-0.81,0.31,0.36,0.22,-0.29
1997-10-01,-0.595,-0.15,-0.7,0.873,-2.26,2.36,-1.741,1013.286,-0.594,1.589,-6.17,-2.17,-1.69,0.59,0.69,-2.15,-1.5,1.3,0.1,-0.12,0.29
1997-11-01,-1.905,-0.35,-0.661,1.279,-0.99,2.41,-8.608,1009.987,0.174,1.224,-6.26,1.42,-1.31,0.58,0.79,1.84,0.92,1.52,0.65,0.86,1.18
1997-12-01,-0.835,-1.44,-0.071,0.863,-0.2,2.29,-2.092,1008.352,0.261,0.846,-8.51,0.61,-1.12,0.44,1.03,0.91,1.74,0.26,-99.9,0.85,1.62
1998-01-01,0.413,-1.55,-2.081,0.525,-0.28,2.38,-8.112,1000.739,0.528,0.946,-8.36,0.59,-2.53,0.43,0.72,0.06,0.14,0.55,0.62,0.3,-1.75
1998-02-01,0.39,1.52,-0.183,0.422,2.44,2.03,-10.934,1000.197,1.9,1.446,-6.69,-0.56,-1.97,0.77,0.74,0.67,1.33,2.72,-0.33,0.89,0.62
1998-03-01,0.736,2.17,-0.254,-0.055,1.24,1.34,-3.578,1008.107,0.893,1.41,-5.39,-0.05,-3.31,0.75,0.69,1.04,0.49,-1.11,1.31,0.69,0.05
1998-04-01,1.927,0.74,-0.038,0.047,-0.39,0.78,-0.944,1015.104,0.522,0.417,-8.57,0.54,-2.8,0.59,0.54,2.32,2.39,0.55,-0.49,0.85,-0.07
1998-05-01,-0.038,1.2,0.429,0.14,-1.26,0.57,-2.547,1015.82,0.278,-0.225,-7.11,0.25,0.17,0.59,0.54,1.88,-1.25,-0.6,-1.36,-1.87,1.49
1998-06-01,1.031,1.42,-0.711,0.147,-0.85,-0.39,1.351,1017.741,0.119,-0.261,-3.22,-1.02,1.05,0.66,0.66,-0.34,-0.03,-1.56,0.23,0.09,-0.24
1998-07-01,1.45,0.85,-0.212,-0.385,-0.57,-0.99,0.856,1017.809,0.393,-0.469,-3.07,-1.63,1.49,0.56,0.85,-0.4,1.04,-1.25,0.12,1.67,-1.15
1998-08-01,0.904,1.89,0.65,-0.58,1.8,-1.28,1.579,1018.759,0.273,-0.082,-1.98,-2.19,0.83,0.67,0.59,-0.02,1.31,0.12,-1.67,-0.6,-2.0
1998-09-01,-0.122,1.35,-1.05,-0.496,-3.48,-1.26,-1.561,1014.462,0.044,-0.781,-1.88,1.41,1.04,0.51,0.41,1.81,0.17,0.54,-0.52,0.42,-0.14
1998-10-01,0.4,4.11,0.294,-0.743,1.34,-1.46,1.959,1013.899,0.099,-1.42,-2.82,-0.49,1.01,0.49,0.21,1.32,0.71,-0.53,-1.27,0.77,-1.18
1998-11-01,0.817,4.39,-1.449,-0.653,1.13,-1.46,0.938,1008.964,0.717,-0.637,-3.61,-0.37,1.01,0.43,0.32,0.34,0.11,-0.22,-0.52,0.7,-3.44
1998-12-01,1.435,3.97,1.353,-0.336,1.95,-1.69,8.101,1011.37,0.769,-0.898,-4.63,-0.95,1.32,0.29,0.11,0.6,0.67,-0.67,-99.9,-0.39,-0.49
1999-01-01,0.999,1.36,0.11,-0.13,0.9,-1.69,4.302,1007.954,1.083,-0.671,-3.27,-0.01,1.58,-0.1,0.13,0.08,-0.27,-0.89,-0.89,-0.44,-0.47
1999-02-01,0.456,-0.3,0.482,-0.038,1.8,-1.32,3.174,1006.905,2.304,-0.943,-5.94,-1.71,0.58,-0.2,0.05,1.51,-1.64,-0.57,-1.12,-0.46,0.11
1999-03-01,0.18,-2.06,-1.492,0.102,-0.72,-0.95,0.822,1012.035,1.974,-0.907,-7.27,1.68,0.78,-0.23,0.33,1.19,-2.01,1.39,-0.73,0.38,-1.35
1999-04-01,0.949,-2.8,0.284,-0.002,0.43,-1.11,4.186,1017.124,1.646,-1.373,-6.33,-0.25,2.1,-0.13,0.45,1.3,1.01,0.42,-0.57,0.05,0.29
1999-05-01,1.639,-1.87,0.226,-0.186,1.03,-1.15,2.295,1015.72,1.605,-1.833,-6.93,-1.28,0.44,0.11,0.53,-0.3,0.41,1.66,-0.69,-0.05,-1.6
1999-06-01,-1.325,-0.83,0.707,-0.145,1.39,-1.19,0.057,1014.03,1.905,-1.917,-5.61,0.49,0.0,0.15,0.49,0.32,0.13,-0.74,-1.44,0.43,0.8
1999-07-01,0.316,-1.1,-0.002,0.112,-1.85,-1.17,-0.469,1019.115,1.381,-1.302,-4.24,-0.01,0.52,0.17,0.64,0.26,0.48,0.8,0.34,-0.92,1.76
1999-08-01,0.042,0.94,-0.672,0.023,-3.67,-1.22,-1.651,1014.377,1.433,-1.104,-3.19,-0.39,-0.03,0.34,0.55,1.12,-0.27,1.17,0.32,1.95,0.29
1999-09-01,-0.012,2.35,0.059,-0.05,-0.51,-1.09,-1.651,1014.292,1.305,-1.457,-2.52,1.24,-0.07,0.38,0.24,0.6,1.07,-0.5,-0.44,0.33,-0.03
1999-10-01,1.653,2.2,-0.006,-0.19,-0.69,-1.23,0.012,1014.492,1.179,-1.928,-2.45,0.81,0.95,0.25,0.28,-0.45,-0.16,-0.61,-0.24,0.62,-0.08
1999-11-01,0.901,2.29,0.611,-0.116,0.3,-1.58,-2.029,1011.322,1.321,-1.786,-0.71,-0.39,1.22,0.13,0.33,1.91,-1.02,-0.43,-1.33,0.45,-1.06
1999-12-01,1.784,3.66,1.043,-0.148,2.13,-1.74,6.941,1010.541,1.053,-1.733,-1.41,-0.34,1.37,0.27,0.36,-1.12,0.46,-0.93,-99.9,-0.09,0.41
2000-01-01,1.273,1.19,1.27,-0.125,0.35,-1.77,0.929,1013.544,1.405,-1.917,-1.38,-1.02,0.47,-0.18,0.21,-0.21,-1.97,0.65,-0.92,-1.7,-0.18
2000-02-01,0.62,-0.38,1.076,-0.009,4.37,-1.55,-4.992,1000.9,2.124,-1.118,-3.27,-1.16,1.24,-0.1,0.39,-0.41,0.41,0.1,-0.55,1.2,-1.55
2000-03-01,0.133,0.31,-0.451,0.14,0.54,-0.98,3.324,1005.931,2.149,-0.605,-5.19,-0.92,0.88,0.06,0.4,0.01,-0.68,-1.13,-0.4,0.95,-1.52
2000-04-01,0.233,-1.41,-0.279,0.141,-3.34,-0.87,-0.614,1015.081,2.365,-0.329,-6.32,0.34,1.76,-0.01,0.37,-1.3,0.33,-0.95,0.08,-0.58,-0.29
2000-05-01,1.127,-1.99,0.969,0.113,0.31,-0.86,-0.812,1016.255,2.22,-0.575,-5.92,0.27,0.42,-0.06,0.29,-1.46,0.2,0.96,-0.62,-0.16,-0.24
2000-06-01,0.117,-2.3,0.586,-0.022,0.89,-0.79,-1.944,1015.367,2.102,-0.666,-1.24,-1.14,-0.87,-0.16,0.2,0.57,1.41,-0.34,-0.24,-1.19,1.6
2000-07-01,0.059,-1.05,-0.649,0.077,-2.99,-0.67,1.526,1017.372,1.656,-0.788,-0.42,1.46,-0.34,0.01,0.15,1.07,-0.27,-1.64,-1.26,-2.55,-0.25
2000-08-01,-0.674,-0.38,0.144,0.131,0.78,-0.49,0.997,1018.064,1.352,-1.071,0.6,-0.11,0.48,0.15,0.2,-0.86,-0.21,1.17,0.63,-0.51,-0.22
2000-09-01,-1.853,-0.12,0.395,-0.096,-1.1,-0.52,-0.59,1013.408,1.38,-0.936,-0.05,1.42,0.97,0.02,0.02,0.52,-0.14,1.19,0.49,-1.21,0.25
2000-10-01,0.347,0.15,0.317,-0.142,1.37,-0.7,1.53,1012.854,1.698,-1.072,-0.92,1.07,0.87,0.0,0.1,1.14,1.22,-1.45,-0.72,0.44,-0.64
2000-11-01,-1.537,0.39,-1.581,-0.306,-0.24,-0.79,4.215,1009.133,2.015,-0.955,-1.18,1.91,2.02,-0.12,0.07,-0.23,0.64,-0.9,0.2,0.7,0.42
2000-12-01,-1.29,0.24,-2.354,-0.248,-1.41,-0.92,1.911,1003.245,2.165,-0.295,-1.49,0.94,0.77,-0.19,-0.01,-0.68,1.63,-0.77,-99.9,0.92,-1.17
2001-01-01,-0.471,0.4,-0.959,-0.431,0.02,-0.73,1.31,1001.996,2.862,0.199,-0.97,1.45,0.78,-0.13,0.16,0.42,1.53,-0.85,-0.9,1.29,-0.55
2001-02-01,-0.265,-0.06,-0.622,-0.017,0.07,-0.63,2.013,1009.456,2.956,-0.168,-4.06,-0.07,1.0,-0.15,0.17,1.57,-0.39,0.12,0.26,-0.51,-1.28
2001-03-01,-0.555,0.15,-1.687,-0.01,-0.68,-0.48,0.853,1011.584,2.389,-0.192,-5.57,-0.53,0.46,0.15,0.29,-1.05,1.23,-0.35,-1.16,0.39,-0.55
2001-04-01,0.515,-1.45,0.906,0.136,1.24,-0.49,2.209,1016.053,2.204,-0.79,-5.92,-0.52,-0.18,0.05,0.38,1.1,0.65,-0.59,0.06,-0.7,1.21
